Date,CAPE,CPI,GS10,Real_Return_10Y,Inflation,Inflation_10Y_Rolling,Inflation_Category
1871-01-01,,12.46406116,5.32,13.060944596425706,,,high
1871-02-01,,12.84464132,5.323333333333333,13.085848171395131,,,high
1871-03-01,,13.0349719,5.326666666666667,13.095087292935181,,,high
1871-04-01,,12.55922645,5.33,12.205603761969908,,,high
1871-05-01,,12.27381157,5.333333333333334,12.263809890224753,,,high
1871-06-01,,12.08348099,5.336666666666667,12.309279994112089,,,high
1871-07-01,,12.08348099,5.34,12.002181566560765,,,high
1871-08-01,,11.8932314,5.343333333333334,11.193301028006664,,,high
1871-09-01,,12.17864628,5.346666666666668,11.002820544053638,,,high
1871-10-01,,12.36889587,5.3500000000000005,11.47652576791016,,,high
1871-11-01,,12.36889587,5.3533333333333335,11.5269919346064,,,high
1871-12-01,,12.65439174,5.3566666666666665,11.213517395572437,,,high
1872-01-01,,12.65439174,5.36,10.768446401001164,1.5270350294076973,,high
1872-02-01,,12.65439174,5.378333333333333,10.375207603565983,-1.481159148475153,,high
1872-03-01,,12.84464132,5.3966666666666665,10.166592292535226,-1.4601533586735327,,high
1872-04-01,,13.13013719,5.415000000000001,10.007866793276321,4.545747640373166,,high
1872-05-01,,13.13013719,5.433333333333334,9.776066372272174,6.976851608941548,,high
1872-06-01,,13.0349719,5.451666666666666,9.647170562254882,7.874311308036419,,high
1872-07-01,,12.84464132,5.470000000000001,10.250040147031413,6.299180928326176,,high
1872-08-01,,12.93980661,5.488333333333333,10.684171794485087,8.799754875701815,,high
1872-09-01,,13.0349719,5.506666666666667,11.370306084803916,7.031369499632101,,high
1872-10-01,,12.74947603,5.5249999999999995,10.870071962282001,3.0769129597337352,,high
1872-11-01,,13.13013719,5.543333333333333,10.855245783606438,6.154480787944405,,high
1872-12-01,,12.93980661,5.5616666666666665,10.586247483438749,2.255460996183767,,high
1873-01-01,,12.93980661,5.58,10.43883357395603,2.255460996183767,,high
1873-02-01,,13.22522149,5.570833333333334,10.236955495561762,4.510922071391477,,high
1873-03-01,,13.22522149,5.561666666666666,10.559090483294353,2.9629489879753113,,high
1873-04-01,,13.22522149,5.552499999999999,11.040916305818339,0.7241683664388265,,high
1873-05-01,,12.93980661,5.543333333333333,10.688473560051959,-1.4495703833540818,,high
1873-06-01,,12.55922645,5.534166666666667,10.928658872736307,-3.649761991431677,,high
1873-07-01,,12.55922645,5.525,10.995788113977456,-2.2220540292984925,,high
1873-08-01,,12.55922645,5.515833333333333,10.477284115871544,-2.941158020908008,,high
1873-09-01,,12.55922645,5.506666666666667,11.585285902884657,-3.649761991431677,,high
1873-10-01,,12.27381157,5.4975000000000005,12.024919033565883,-3.7308549691041804,,high
1873-11-01,,11.8932314,5.488333333333332,12.34299803429142,-9.420356939926233,,high
1873-12-01,,12.17864628,5.479166666666666,11.22710812896781,-5.88231611909692,,high
1874-01-01,,12.36889587,5.47,10.46877981419836,-4.412050019038116,,high
1874-02-01,,12.36889587,5.4366666666666665,10.429674065200857,-6.4749435058421785,,high
1874-03-01,,12.36889587,5.403333333333332,10.542636932176075,-6.4749435058421785,,high
1874-04-01,,12.17864628,5.37,10.390272399850353,-7.913479640332277,,high
1874-05-01,,12.08348099,5.336666666666667,9.894632980300422,-6.6177621181619735,,high
1874-06-01,,11.79806612,5.303333333333334,9.222672713125979,-6.060566970667214,,high
1874-07-01,,11.8932314,5.27,9.426240001379394,-5.302834952864477,,high
1874-08-01,,11.79806612,5.236666666666666,9.975115768984267,-6.060566970667214,,high
1874-09-01,,11.79806612,5.203333333333333,9.567855881152344,-6.060566970667214,,high
1874-10-01,,11.60773554,5.17,9.169518026330504,-5.426806711193455,,high
1874-11-01,,11.51265124,5.136666666666667,9.005090275792638,-3.199972717254951,,high
1874-12-01,,11.51265124,5.1033333333333335,9.175396091007526,-5.468547363048959,,high
1875-01-01,,11.51265124,5.07,8.9208398274063,-6.922563169739093,,high
1875-02-01,,11.51265124,5.03,9.146378058280424,-6.922563169739093,,high
1875-03-01,,11.51265124,4.99,9.275612529953548,-6.922563169739093,,high
1875-04-01,,11.60773554,4.95,9.069527484105944,-4.687801311197948,,high
1875-05-01,,11.32232066,4.91,9.351657903820465,-6.299180928326176,,high
1875-06-01,,11.13207107,4.87,9.591444406506898,-5.644950987950548,,high
1875-07-01,,11.13207107,4.83,9.826006026682489,-6.3999455185913545,,high
1875-08-01,,11.22715537,4.79,10.457179338880351,-4.839019752840645,,high
1875-09-01,,11.13207107,4.75,10.440819145589186,-5.644950987950548,,high
1875-10-01,,11.13207107,4.710000000000001,11.227183026903443,-4.097823114257482,,high
1875-11-01,,11.03690579,4.67,11.499503759337637,-4.13237090295111,,high
1875-12-01,,10.9417405,4.63,11.035320886148181,-4.958985798305138,,high
1876-01-01,,10.84657521,4.59,10.95351820791517,-5.785600693659165,,high
1876-02-01,,10.84657521,4.578333333333333,10.9966211808318,-5.785600693659165,,high
1876-03-01,,10.84657521,4.566666666666666,10.90182143335101,-5.785600693659165,,high
1876-04-01,,10.75149091,4.555000000000001,11.19283819229915,-7.376500154137733,,high
1876-05-01,,10.37091074,4.543333333333333,11.241410249312956,-8.402958621028855,,high
1876-06-01,,10.08541488,4.531666666666666,11.623666750572381,-9.402169492257828,,high
1876-07-01,,10.08541488,4.52,11.759364095515057,-9.402169492257828,,high
1876-08-01,,10.18058017,4.508333333333334,12.251791865412564,-9.321819868962933,,high
1876-09-01,,10.27574545,4.496666666666667,13.319853175354247,-7.6924196280755535,,high
1876-10-01,,10.46599504,4.485,13.83515400046813,-5.983397211638541,,high
1876-11-01,,10.56116033,4.473333333333334,14.394905408238179,-4.31049670126794,,high
1876-12-01,,10.75149091,4.461666666666667,14.180043980962044,-1.7387507042412542,,high
1877-01-01,,10.9417405,4.45,14.03942911446261,0.8773763898512588,,high
1877-02-01,,10.65632562,4.440833333333333,14.175117808280069,-1.754006092398619,,high
1877-03-01,,10.18058017,4.431666666666667,14.47192704429554,-6.140141262156041,,high
1877-04-01,,10.46599504,4.4225,15.871290353602884,-2.655407258303677,,high
1877-05-01,,10.65632562,4.413333333333333,16.233557057379457,2.752071511898868,,high
1877-06-01,,10.08541488,4.404166666666667,16.20570767796954,0.0,,high
1877-07-01,,10.18058017,4.395,15.629330873783353,0.9435932099205901,,high
1877-08-01,,9.8,4.385833333333333,13.955989189381079,-3.7382954963754322,,high
